elapsed_time,jackal_x_gazebo,jackal_y_gazebo,jackal_z_gazebo,jackal_x_speed_gazebo,jackal_y_speed_gazebo,jackal_z_speed_gazebo,jackal_x_yolo_filted,jackal_y_yolo_filted,jackal_z_yolo_filted,jackal_x_speed_yolo_filted,jackal_y_speed_yolo_filted,jackal_z_speed_yolo_filted,jackal_x_yolo_raw,jackal_y_yolo_raw,jackal_z_yolo_raw,jackal_x_speed_yolo_raw,jackal_y_speed_yolo_raw,jackal_z_speed_yolo_raw
0.01,0.000992989742267688,0.00018380341271986058,1.9695653725488111,-1.6716953447000864e-07,-1.8678001092715622e-05,-6.699583828987429e-05,0.016842406931637802,-1.4271986782179932e-05,2.9999925954998217,0.0006220007004876134,0.21349772253433255,-9.393115242439288e-07,5.891387478152746e-05,2.0318358711389532e-05,2.926853895187378,0.0032056234776973724,0.2640998959541321,-0.21118077635765076,-0.011545905843377113,0.12312566488981247
0.03,0.0009926689221739149,0.0001824604486910164,1.9698651247734855,-1.835369759566675e-07,-1.7377683419566757e-05,-6.778526022342807e-05,0.01655798284243348,-2.4410806064635556e-05,2.9999925958331324,0.0006230516105854358,0.213497722534053,-9.393095082614042e-07,5.891765118975256e-05,2.0318361432627433e-05,2.926853895187378,0.0032056234776973724,0.2640998959541321,-0.21118077635765076,-0.011545905843377113,0.12312566488981247
0.05,0.0009922798849387922,0.000180642541793909,1.970270241142461,-1.5767834798817982e-07,-1.383081465688859e-05,-6.548286749821066e-05,0.015979580103697193,1.681290370866597e-05,2.9999930769611005,0.001141966514138372,0.21349766513871737,5.766446175448041e-05,0.06906840696966403,1.7562598239612415e-05,2.907540798187256,0.0010002541821449995,0.27716952562332153,-0.28834065794944763,-0.02035713754594326,0.1779007464647293
0.07,0.0009921906922668714,0.00017970685567735142,1.9704607680787265,-1.05137159699222e-07,2.253636339561184e-05,-8.594577638711354e-05,0.015782712584177738,2.75105865325211e-05,2.9999941149785636,0.002360453515384664,0.21349761265925732,0.00011025874886250174,0.1292337677669119,1.5696224226955932e-05,2.907540798187256,0.0010002541821449995,0.27716952562332153,-0.28834065794944763,-0.02035713754594326,0.1779007464647293
0.09,0.0009978093856512352,0.0001775463633085698,1.9708641013513262,2.5573068685927287e-06,0.00042538914706405156,-8.403286045917162e-05,0.015367205741663724,0.00019094960723786046,2.999998577161771,0.007544967570079105,0.21349738315583797,0.00022966678398781996,0.2659975870702783,8.061935331582449e-06,2.9199206829071045,0.0028325477614998817,0.2692786455154419,-0.1648208498954773,-0.004351499490439892,0.09973540157079697
0.10999999999999999,0.0010045731845466515,0.0001763685200078489,1.9710460588051113,5.669269414245323e-06,0.000728570854985449,-0.00010326903222046618,0.014983656289461996,0.00024116559578615386,3.0000016982459528,0.011168284857990471,0.2134972388134423,0.00028440026592580034,0.3325783495192854,1.2463903684791578e-05,2.9199206829071045,0.0028325477614998817,0.2692786455154419,-0.1648208498954773,-0.004351499490439892,0.09973540157079697
0.12999999999999998,0.0010324338478564484,0.000173896687143057,1.9713288861512697,1.451904564999574e-05,0.0021386579964180895,-0.00015903429721864963,0.014663068884650216,0.00012827186649023745,3.0000080234393973,0.018558694354334326,0.21349698487985838,0.00037526359324229326,0.439829234676576,1.3406616003610036e-05,2.9199206829071045,0.0028325477614998817,0.2692786455154419,-0.1648208498954773,-0.004351499490439892,0.09973540157079697
0.15,0.001139258332118324,0.00016847397349350392,1.971719070643555,4.21677051061266e-05,0.0061842443547291265,-0.00027455279209120037,0.014180203156550957,0.0001740900390178599,3.0000199277910387,0.032520379017396156,0.21349656516227794,0.0004982805053013356,0.5865781838199923,1.4304122148913994e-05,2.9199206829071045,0.0028325477614998817,0.2692786455154419,-0.1648208498954773,-0.004351499490439892,0.09973540157079697
0.17,0.001213572433852892,0.00016564298140866316,1.97185980518555,5.837355977887019e-05,0.008439474178360605,-0.00028548920740290506,0.01397124049317907,0.00037872056825844245,3.0000251432534504,0.038659353673720184,0.21349639540495266,0.0005394568111565692,0.6356501336909769,1.4977973857046677e-05,2.927772045135498,0.018614212051033974,0.2665199041366577,-0.08347360789775848,0.0900716781616211,0.061562489718198776
0.19000000000000003,0.0014253658364680602,0.0001586933326962674,1.9721212980862322,9.747106215297348e-05,0.014504085877255395,-0.00046191178630728796,0.013538597717951696,0.0007806436702837115,3.0000360610865116,0.05156080385115347,0.2134960784684615,0.000601292135011888,0.714653991397651,1.7949832095101945e-05,2.927772045135498,0.018614212051033974,0.2665199041366577,-0.08347360789775848,0.0900716781616211,0.061562489718198776
0.21000000000000005,0.0017914229753806,0.0001473081087465113,1.9723729828163428,0.00014072997023258527,0.02378444687518656,-0.000751844659143721,0.012968697245918636,0.001240665660261458,3.0000478793839633,0.06571723960521128,0.21349582338940307,0.0006333735290343499,0.7677516077766238,2.3939299799728217e-05,2.9267544746398926,0.04248470067977905,0.2627459764480591,-0.06539173424243927,0.21554625034332275,0.02285313792526722
0.23000000000000007,0.002356005732172801,0.00012998749788868026,1.972612701266499,0.00018054208340441462,0.03562888973590413,-0.0010785228796546527,0.012327607701124748,0.0019396640055046057,3.0000594706583508,0.08056311164717807,0.21349560344662427,0.00047806851629258844,0.7880549000433954,-4.5911727741111576e-05,2.9267544746398926,0.04248470067977905,0.2627459764480591,-0.06539173424243927,0.21554625034332275,0.02285313792526722
