elapsed_time,roll,roll_speed,pitch,pitch_speed,z,z_speed,yaw,yaw_speed,control_x,control_y,control_z,control_yaw
0.80,-0.00012483856210610117,0.00014794321040936866,0.1693483245496275,-9.600934010322211e-05,0.8294594643595259,0.0007003556250803548,-2.4755851487563027e-05,-4.85087869733413e-05,10,0,0,0
0.82,-0.00012177665057894878,0.00012169491955394662,0.1693450806959812,-0.0001834263456193577,0.8294738358306686,0.0006129668107098633,-2.481016604023803e-05,-4.432868036421129e-05,10,0,0,0
0.84,-0.00011924872776495464,9.957056579202506e-05,0.16934036345205464,-0.00023551035692597917,0.8294864050881785,0.0005357268754424093,-2.4825081888108565e-05,-3.7958252278563435e-05,10,0,0,0
0.86,-0.00011717939071334449,8.008220701835456e-05,0.16933481239371265,-0.0002637393980943929,0.8294973826771501,0.0004670181477843039,-2.480177763711732e-05,-3.428416699487172e-05,10,0,0,0
0.88,-0.00011629414161889585,7.875768419826185e-05,0.16933186857200996,-0.0002699546505222281,0.8295023325176454,0.0004362352339821682,-2.476561192015432e-05,9.2072505223147e-06,10,0,0,0
0.90,-0.00011479348273722541,6.405707293893992e-05,0.1693258964510957,-0.00027049238970975334,0.8295112798489145,0.0003811555610315685,-2.4743572974209017e-05,1.1384902867770816e-05,10,0,0,0
0.92,-0.00011358735241057572,5.200304074654482e-05,0.1693200404576622,-0.00026162622745395096,0.8295191009143164,0.00033258616069578345,-2.4716734588257443e-05,1.4843336942651816e-05,10,0,0,0
0.94,-0.0001126220305854114,4.2279437519418366e-05,0.16931445529935868,-0.0002458476771785926,0.8295259308687047,0.00029136500379360543,-2.465368869864541e-05,1.6544732212055676e-05,10,0,0,0
0.96,-0.0001118625440619503,3.368350970727678e-05,0.16930925463220473,-0.00022724655019616078,0.8295319085938955,0.00025492399433534415,-2.4633664491301396e-05,1.539293429775557e-05,10,0,0,0
0.98,-0.00011127447472293466,2.6804770972036426e-05,0.1693044835432,-0.00020722263879329893,0.8295371360085054,0.00022260334843746398,-2.4650104523891603e-05,1.622058344932433e-05,10,0,0,0
1.00,-0.00011103731763012609,1.6786060295121172e-05,0.16930226527939093,-0.00019701967585626808,0.8295394965981059,0.00020815686475845086,-2.4682907849637112e-05,-2.512634903444492e-05,10,0,0,0
1.02,-0.00011064054527318469,1.20852085462606e-05,0.16929816381624646,-0.0001768756539822792,0.8295437715304578,0.00018234953207676635,-2.4698324158603774e-05,-2.4020544997460312e-05,0,0,0,0
1.04,-0.00010953745739257643,8.195729541077858e-05,0.16715066677649987,-0.21454043791231975,0.8295329304076029,-0.0012961906030586699,-2.447213844111484e-05,-1.254341254886648e-05,0,0,0,0
1.06,-0.00010628217560200258,0.0002069709592634889,0.15963967517539523,-0.44962114079753185,0.8294851726830924,-0.0029552710784516386,-2.364058645722108e-05,-8.287976891517078e-06,0,0,0,0
1.08,-9.703859840703757e-05,0.0005840361646846375,0.1479157210564405,-0.6049410686533016,0.8293990656836374,-0.004739222542081512,-2.2471983798256665e-05,-5.41613717175876e-05,0,0,0,0
