elapsed_time,roll,roll_speed,pitch,pitch_speed,z,z_speed,yaw,yaw_speed,control_x,control_y,control_z,control_yaw
0.38,-0.00023497873303934838,-0.0005596460751498988,-0.0002071789396142418,-0.0005306291570930474,0.9911535616459384,0.0021662182684734094,0.19226130482246911,0.8585319314030293,0,0,0,10
0.40,-0.0002484746546513512,-0.000497533953650551,-0.00021534714569259857,-0.00044776111245791567,0.9912119809737706,0.0031067763261002405,0.2113455617889087,0.8751833421113332,0,0,0,10
0.42,-0.0002604649961123621,-0.00044002218351894715,-0.0002218478761019099,-0.0003723422033363822,0.9912912633412623,0.004056378729454364,0.23077078529964673,0.8896974431211538,0,0,0,10
0.44,-0.0002710065317146009,-0.00038570565145368935,-0.0002268364333788362,-0.0003004061964154449,0.9913913582091753,0.004997792025374524,0.2505009680461224,0.9030974236246313,0,0,0,10
0.46,-0.0002801438389321191,-0.0003352690330581623,-0.00023046150284860412,-0.00023595836395578804,0.9915118367444717,0.005907811554476406,0.2705067968058253,0.9147915627292919,0,0,0,10
0.48,-0.0002842139649342811,-0.00031182771844817984,-0.00023182413612043965,-0.00020677351582563147,0.9915794714813788,0.006347315794515006,0.28060166651964297,0.9200907698180899,0,0,0,10
0.50,-0.0002914249817994126,-0.000268480201630799,-0.00023377060024046796,-0.00015430502240720465,0.9917288906780235,0.007188310865791125,0.3009547069047869,0.929560721564106,0,0,0,10
0.52,-0.00029748992235659525,-0.0002297013444022775,-0.00023482732294728874,-0.00010917294132909013,0.9918961696240455,0.007972615406566871,0.3215015805873866,0.9377844542920042,0,0,0,10
0.54,-0.0003025038651914952,-0.0001947055911371657,-0.00023513576279837506,-6.905911891895101e-05,0.9920801905713248,0.008709649310320455,0.3422201708876533,0.9451889510295832,0,0,0,10
0.56,-0.0003065771785309113,-0.00016362389452896436,-0.0002348499734989402,-3.596592839014061e-05,0.9922796063713365,0.00938592607254718,0.3630885770396297,0.9516318002557492,0,0,0,10
0.58,-0.0003082849022412772,-0.00014928846785152393,-0.00023451734705569544,-2.0930785272423565e-05,0.9923847951416352,0.009708028218722254,0.3735745028667691,0.9546036429001612,0,0,0,10
0.60,-0.00031110555218076254,-0.00012360329189225173,-0.00023354281839445604,4.844400818672855e-06,0.9926053885786712,0.010308545194121483,0.3946396636968538,0.9600128441560783,0,0,0,10
0.62,-0.00031322950052917127,-0.00010175287042019645,-0.00023225379363949844,2.4908795813248802e-05,0.9928385435079549,0.010852681033847383,0.41581561143221707,0.9647198382244729,0,0,0,10
0.64,-0.00031476594811054754,-8.32446498553303e-05,-0.00023075385924167756,4.004582144946968e-05,0.9930830506560016,0.011344019478003942,0.43708792930235896,0.9688218836565458,0,0,0,10
0.66,-0.00031580679145936855,-6.709968240148798e-05,-0.00022912425835118225,5.193982335478625e-05,0.9933378399393386,0.01179626320028045,0.45844477342330237,0.9725015449520303,0,0,0,10
0.68,-0.0003164218510556516,-5.346453014305495e-05,-0.00022742344692635373,6.029750768026074e-05,0.9936020531231424,0.01220294343315116,0.4798772161552693,0.9757185725058422,0,0,0,10
0.70,-0.0003165901878043103,-4.736341498604276e-05,-0.00022656150018615664,6.36363264139981e-05,0.9937374447576689,0.012394462322859024,0.4906193042017537,0.9772328872512788,0,0,0,10
0.72,-0.00031669259360076737,-3.6780980476973974e-05,-0.00022484309177249308,6.821118631289206e-05,0.9940142583326345,0.012747221324470218,0.5121499576054411,0.9799307938734131,0,0,0,10
0.74,-0.000316541435929893,-2.819358321882401e-05,-0.00022316589245657186,7.028919457512345e-05,0.9942983901336925,0.013062167240196057,0.5337358620145998,0.9822803597253975,0,0,0,10
0.76,-0.00031619034216222433,-2.0915676817731785e-05,-0.00022155768575661295,7.091020601568064e-05,0.9945891486791418,0.013350119645850013,0.5553707424518011,0.9843897250420065,0,0,0,10
0.78,-0.0003156922409996008,-1.519917831281056e-05,-0.00022004040911124132,6.981438122184285e-05,0.9948858072344322,0.013605492494718497,0.5770483075582182,0.9862216720407186,0,0,0,10
0.80,-0.00031540123771629157,-1.2852767215434173e-05,-0.00021932024416332162,6.874843804502191e-05,0.9950361582868537,0.013720598328306988,0.5879014887923105,0.9870123030437512,0,0,0,10
0.82,-0.0003147544343249074,-8.527991941269226e-06,-0.00021796196623033616,6.63638894290666e-05,0.995340595637342,0.013941005978454424,0.6096341329445544,0.9885547649119264,0,0,0,10
0.84,-0.0003140451915018705,-5.127528321838251e-06,-0.00021671684755446765,6.325671379372305e-05,0.9956495971517749,0.01413686184095794,0.631398421711564,0.98990096600478,0,0,0,10
0.86,-0.0003133007359720863,-2.3863239569657734e-06,-0.00021558630416839084,5.9732546030089e-05,0.995962661123869,0.01431398610913053,0.6531903882259399,0.9910996222197183,0,0,0,10
0.88,-0.00031253970352529913,-2.892345323881298e-07,-0.00021456869666652535,5.592020079118831e-05,0.996279411036733,0.014472736692182766,0.6750071060220058,0.9921577894173267,0,0,0,10
0.90,-0.0003117797474850508,1.2782650870058365e-06,-0.00021365964739749796,5.195963972714113e-05,0.9965994875034767,0.014615996825235745,0.6968458822066789,0.9931017738989482,0,0,0,10
0.92,-0.00031140483085555335,1.8632520987412077e-06,-0.00021324395046401614,4.995424919876789e-05,0.9967606588351937,0.014681228563738258,0.7077727096712958,0.9935481475543807,0,0,0,10
