elapsed_time,roll,roll_speed,pitch,pitch_speed,z,z_speed,yaw,yaw_speed,control_x,control_y,control_z,control_yaw
0.68,-3.347344180348139e-05,1.9807681608640032e-05,-3.32409505944341e-05,1.9799366193865797e-05,1.471790911893432,0.9844910607362427,-2.8049459577026263e-07,-1.7222183740409818e-05,0,0,10,0
0.70,-3.300969986801597e-05,2.2019197700525425e-05,-3.2777418613435645e-05,2.2006208405014016e-05,1.4934759546035257,0.986714233653755,-1.9212870105102935e-07,-1.7496194644050552e-05,0,0,10,0
0.72,-3.2511126105720526e-05,2.3077876915714853e-05,-3.227913324815721e-05,2.306229646175631e-05,1.5152060887807866,0.9886117604827178,-1.1369405077583757e-07,-1.772777426603027e-05,0,0,10,0
0.74,-3.225588083672049e-05,2.326592832557665e-05,-3.202404761958013e-05,2.3252318119548753e-05,1.5260859500928292,0.9894541107839911,-5.461552985228213e-08,2.4126234523830138e-05,0,0,10,0
0.76,-3.174365323505952e-05,2.3267658427415654e-05,-3.151215908110904e-05,2.3253275067435516e-05,1.5478718246919567,0.9909964943045031,1.9124354976658912e-08,2.54436969716266e-05,0,0,10,0
0.78,-3.123591543017977e-05,2.2839061213227198e-05,-3.10047718528335e-05,2.2824411706134357e-05,1.5696899096077641,0.9923703253786712,1.0046842435380186e-07,2.5092921663098326e-05,0,0,10,0
0.80,-3.074303109550262e-05,2.1951994737951847e-05,-3.0512235870461968e-05,2.193771579751298e-05,1.5915358006136515,0.9935354068778186,1.7266174929874776e-07,2.4471877505916336e-05,0,0,10,0
0.82,-3.027335950864602e-05,2.075827548739347e-05,-3.0042898563420666e-05,2.074479357010691e-05,1.613405272235329,0.9945245299053822,2.359583988467998e-07,2.3892141823552415e-05,0,0,10,0
0.84,-2.9832185933648586e-05,1.93846912594008e-05,-2.9602038110876138e-05,1.9372237428904503e-05,1.6352947555961954,0.9953658739031654,2.9139050873825645e-07,2.336302696649079e-05,0,0,10,0
0.86,-2.9623278733391868e-05,1.8663943224846458e-05,-2.9393280216570055e-05,1.8649465333671786e-05,1.6462461375102868,0.9957587574295107,2.8623084433739306e-07,-2.032810616022539e-05,0,0,10,0
0.88,-2.9229794148545804e-05,1.7172070036358844e-05,-2.9000075071989515e-05,1.7158635677993046e-05,1.6681608509922154,0.9964478099462647,2.7532383529612446e-07,-2.291248860059179e-05,0,0,10,0
0.90,-2.8868636904738685e-05,1.573389102912014e-05,-2.8639171157668382e-05,1.572179863735308e-05,1.690089633526652,0.9970297522262535,2.6415298633431736e-07,-2.0512830512839147e-05,0,0,10,0
0.92,-2.853900614437251e-05,1.4300794869768903e-05,-2.8309765872365536e-05,1.428989310126325e-05,1.7120303194052031,0.997540571867354,2.8718510479786914e-07,-2.0214762854669127e-05,0,0,10,0
0.94,-2.8240494309097947e-05,1.2913368392481034e-05,-2.80114547322541e-05,1.290357769959065e-05,1.7339813582290935,0.9979757368322315,3.097552142199722e-07,-2.011605022898063e-05,0,0,10,0
0.96,-2.8102463442260326e-05,1.2243453393010686e-05,-2.7873514193477506e-05,1.223653445008292e-05,1.7449602643647644,0.9981681820277382,3.434429561572414e-07,2.188190867026117e-05,0,0,10,0
0.98,-2.7848324468174224e-05,1.093857666036329e-05,-2.7619543244987325e-05,1.0932608796593939e-05,1.7669242155350793,0.998531696028225,3.4010170879174714e-07,2.1341470050759476e-05,0,0,10,0
1.00,-2.762177167898657e-05,9.737619392721996e-06,-2.7393138675013767e-05,9.73239778642502e-06,1.7888955154672572,0.9988328511702306,3.2054763479689054e-07,1.916646651390798e-05,0,0,0,0
1.02,-2.9480257882366407e-05,-0.00028560252588057024,-2.9225638657380716e-05,-0.0002818736977448157,1.8104261632926688,0.935272755752549,2.6763594710810316e-07,1.901943830311846e-05,0,0,0,0
1.04,-4.114830601070899e-05,-0.0007668294984265805,-4.074361560660374e-05,-0.00075708350519309,1.8297630793677544,0.8275489904025592,2.1877002886838147e-07,1.9070680540010692e-05,0,0,0,0
1.06,-5.917138544650565e-05,-0.0007073296039818372,-5.8537704277570154e-05,-0.0006981926232197423,1.8467783784760974,0.7262642356575784,1.7566851061984233e-07,1.9105110464539887e-05,0,0,0,0
1.08,-6.590056331360909e-05,-0.0005278728914203978,-6.517841485794873e-05,-0.0005207955287935115,1.8544908291253293,0.6807733432016944,1.3330324182408088e-07,-2.2628273791344452e-05,0,0,0,0
1.10,-7.333295497424707e-05,-0.0001730504112338157,-7.250315400985315e-05,-0.00017006718628650685,1.8684542639946198,0.5938243002816044,1.197371744107688e-07,-2.2197800548594047e-05,0,0,0,0
1.12,-7.442585165492605e-05,5.898820656641565e-05,-7.356170709033573e-05,5.929005353341859e-05,1.8806867049098965,0.521902370303876,7.153051877152617e-08,-2.4084260716972857e-05,0,0,0,0
1.14,-7.118209127816376e-05,0.0002144962802865616,-7.033392613683509e-05,0.0002129779942606839,1.8914166096210063,0.4580593430562055,1.616890333728522e-08,-2.3663907048729143e-05,0,0,0,0
1.16,-6.53813351137154e-05,0.0003027369562812997,-6.457944452503049e-05,0.0003001619466210248,1.9008427144909537,0.40222237687560497,-3.748563288450201e-08,-2.445563005198721e-05,0,0,0,0
1.18,-6.187270024198532e-05,0.0003274072477556695,-6.11013083268097e-05,0.00032452561106199526,1.9051118558672397,0.3770718146333852,-5.8749927357589093e-08,1.6871610388526647e-05,0,0,0,0
